"","date","experiment","round","assay","condition","dose","control","plate","row","col","strain","trait","phenotype"
"778","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"E","5","JU258","median.norm.EXT",2.66355140186916
"779","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"E","5","JU258","median.TOF",100
"780","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"E","5","JU258","norm.n",5.66666666666667
"781","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"E","7","DL238","median.EXT",482
"782","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"E","7","DL238","median.norm.EXT",1.77510040160643
"783","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"E","7","DL238","median.TOF",262
"784","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"E","7","DL238","norm.n",145.666666666667
"785","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"E","8","DL238","median.EXT",530
"786","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"E","8","DL238","median.norm.EXT",1.99111111111111
"787","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"E","8","DL238","median.TOF",283
"788","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"E","8","DL238","norm.n",123.666666666667
"789","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"E","9","DL238","median.EXT",498
"790","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"E","9","DL238","median.norm.EXT",2.17032815516132
"791","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"E","9","DL238","median.TOF",263.5
"792","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"E","9","DL238","norm.n",75.3333333333333
"793","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"E","10","DL238","median.EXT",448.5
"794","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"E","10","DL238","median.norm.EXT",2.19420289855072
"795","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"E","10","DL238","median.TOF",222.5
"796","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"E","10","DL238","norm.n",35.3333333333333
"797","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"E","11","DL238","median.EXT",361
"798","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"E","11","DL238","median.norm.EXT",1.92481203007519
"799","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"E","11","DL238","median.TOF",178
"800","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"E","11","DL238","norm.n",32.3333333333333
"801","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"F","1","CB4856","median.EXT",655
"802","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"F","1","CB4856","median.norm.EXT",2.14052287581699
"803","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"F","1","CB4856","median.TOF",303
"804","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"F","1","CB4856","norm.n",95
"805","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"F","2","CB4856","median.EXT",450
"806","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"F","2","CB4856","median.norm.EXT",1.8300395256917
"807","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"F","2","CB4856","median.TOF",251
"808","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"F","2","CB4856","norm.n",117
"809","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"F","3","CB4856","median.EXT",361
"810","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"F","3","CB4856","median.norm.EXT",1.6476088289393
"811","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"F","3","CB4856","median.TOF",209.5
"812","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"F","3","CB4856","norm.n",30.6666666666667
"813","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"F","4","CB4856","median.EXT",286
"814","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"F","4","CB4856","median.norm.EXT",1.72093023255814
"815","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"F","4","CB4856","median.TOF",162
"816","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"F","4","CB4856","norm.n",28.3333333333333
"817","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"F","5","CB4856","median.EXT",351
"818","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"F","5","CB4856","median.norm.EXT",1.96875
"819","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"F","5","CB4856","median.TOF",151
"820","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"F","5","CB4856","norm.n",20.3333333333333
"821","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"F","7","N2","median.EXT",564
"822","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"F","7","N2","median.norm.EXT",2.10810810810811
"823","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"F","7","N2","median.TOF",278
"824","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"F","7","N2","norm.n",133.666666666667
"825","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"F","8","N2","median.EXT",484
"826","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"F","8","N2","median.norm.EXT",2.00206611570248
"827","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"F","8","N2","median.TOF",246
"828","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"F","8","N2","norm.n",107.333333333333
"829","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"F","9","N2","median.EXT",468
"830","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"F","9","N2","median.norm.EXT",1.92374785958904
"831","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"F","9","N2","median.TOF",245.5
"832","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"F","9","N2","norm.n",79.3333333333333
"833","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"F","10","N2","median.EXT",412.5
"834","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"F","10","N2","median.norm.EXT",1.83172487745098
"835","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"F","10","N2","median.TOF",230
"836","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"F","10","N2","norm.n",55.3333333333333
"837","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"F","11","N2","median.EXT",337.5
"838","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"F","11","N2","median.norm.EXT",1.96034582970067
"839","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"F","11","N2","median.TOF",174.5
"840","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"F","11","N2","norm.n",21.3333333333333
"841","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"G","1","CB4856","median.EXT",483
"842","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"G","1","CB4856","median.norm.EXT",1.844627674688
"843","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"G","1","CB4856","median.TOF",249
"844","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"G","1","CB4856","norm.n",152.666666666667
"845","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"G","2","CB4856","median.EXT",436
"846","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"G","2","CB4856","median.norm.EXT",1.83057851239669
"847","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"G","2","CB4856","median.TOF",242
"848","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"G","2","CB4856","norm.n",107.666666666667
"849","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"G","3","CB4856","median.EXT",413.5
"850","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"G","3","CB4856","median.norm.EXT",1.87239440063574
"851","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"G","3","CB4856","median.TOF",230.5
"852","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"G","3","CB4856","norm.n",68
"853","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"G","4","CB4856","median.EXT",368
"854","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"G","4","CB4856","median.norm.EXT",1.67719298245614
"855","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"G","4","CB4856","median.TOF",200
"856","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"G","4","CB4856","norm.n",42.3333333333333
"857","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"G","5","CB4856","median.EXT",388
"858","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"G","5","CB4856","median.norm.EXT",1.86582763470585
"859","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"G","5","CB4856","median.TOF",169.5
"860","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"G","5","CB4856","norm.n",20
"861","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"G","7","JU258","median.EXT",930
"862","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"G","7","JU258","median.norm.EXT",2.54839978185367
"863","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"G","7","JU258","median.TOF",339
"864","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"G","7","JU258","norm.n",92.6666666666667
"865","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"G","8","JU258","median.EXT",388.5
"866","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"G","8","JU258","median.norm.EXT",2.47987355110643
"867","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"G","8","JU258","median.TOF",151
"868","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"G","8","JU258","norm.n",24
"869","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"G","9","JU258","median.EXT",316
"870","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"G","9","JU258","median.norm.EXT",2.87567567567568
"871","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"G","9","JU258","median.TOF",105
"872","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"G","9","JU258","norm.n",11
"873","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"G","10","JU258","median.EXT",194.5
"874","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"G","10","JU258","median.norm.EXT",2.48979963570128
"875","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"G","10","JU258","median.TOF",94.5
"876","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"G","10","JU258","norm.n",7.33333333333333
"877","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"G","11","JU258","median.EXT",484
"878","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"G","11","JU258","median.norm.EXT",3.25866076369674
"879","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"G","11","JU258","median.TOF",143.5
"880","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"G","11","JU258","norm.n",7.33333333333333
"881","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"H","1","N2","median.EXT",598
"882","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"H","1","N2","median.norm.EXT",2.04054054054054
"883","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"H","1","N2","median.TOF",296
"884","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"H","1","N2","norm.n",137.666666666667
"885","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"H","3","N2","median.EXT",541
"886","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"H","3","N2","median.norm.EXT",2.19682319250608
"887","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"H","3","N2","median.TOF",280
"888","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"H","3","N2","norm.n",29.3333333333333
"889","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"H","4","N2","median.EXT",293.5
"890","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"H","4","N2","median.norm.EXT",1.73341948165405
"891","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"H","4","N2","median.TOF",166
"892","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"H","4","N2","norm.n",12.6666666666667
"893","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"H","5","N2","median.EXT",279.5
"894","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"H","5","N2","median.norm.EXT",1.86719464701116
"895","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"H","5","N2","median.TOF",152
"896","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"H","5","N2","norm.n",20
"897","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"H","7","DL238","median.EXT",488.5
"898","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"H","7","DL238","median.norm.EXT",1.75589484864578
"899","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"H","7","DL238","median.TOF",270
"900","20141028","dose",9,NA,"bortezomib","0","DMSO",4,"H","7","DL238","norm.n",160.666666666667
"901","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"H","8","DL238","median.EXT",493
"902","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"H","8","DL238","median.norm.EXT",2.42743696644828
"903","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"H","8","DL238","median.TOF",244
"904","20141028","dose",9,NA,"bortezomib","1","DMSO",4,"H","8","DL238","norm.n",82
"905","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"H","9","DL238","median.EXT",443
"906","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"H","9","DL238","median.norm.EXT",2.24688279301746
"907","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"H","9","DL238","median.TOF",202
"908","20141028","dose",9,NA,"bortezomib","2","DMSO",4,"H","9","DL238","norm.n",58.3333333333333
"909","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"H","10","DL238","median.EXT",260
"910","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"H","10","DL238","median.norm.EXT",2.37194736842105
"911","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"H","10","DL238","median.TOF",100
"912","20141028","dose",9,NA,"bortezomib","3","DMSO",4,"H","10","DL238","norm.n",10
"913","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"H","11","DL238","median.EXT",416
"914","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"H","11","DL238","median.norm.EXT",1.78834841628959
"915","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"H","11","DL238","median.TOF",245
"916","20141028","dose",9,NA,"bortezomib","4","DMSO",4,"H","11","DL238","norm.n",54
"917","20141028","dose",9,NA,"carmustine","0","DMSO",5,"A","1","N2","median.EXT",622.5
"918","20141028","dose",9,NA,"carmustine","0","DMSO",5,"A","1","N2","median.norm.EXT",2.24456873315364
"919","20141028","dose",9,NA,"carmustine","0","DMSO",5,"A","1","N2","median.TOF",305
"920","20141028","dose",9,NA,"carmustine","0","DMSO",5,"A","1","N2","norm.n",108
"921","20141028","dose",9,NA,"carmustine","125","DMSO",5,"A","2","N2","median.EXT",579
"922","20141028","dose",9,NA,"carmustine","125","DMSO",5,"A","2","N2","median.norm.EXT",2.08996206340208
"923","20141028","dose",9,NA,"carmustine","125","DMSO",5,"A","2","N2","median.TOF",280.5
"924","20141028","dose",9,NA,"carmustine","125","DMSO",5,"A","2","N2","norm.n",91.3333333333333
"925","20141028","dose",9,NA,"carmustine","250","DMSO",5,"A","3","N2","median.EXT",322.5
"926","20141028","dose",9,NA,"carmustine","250","DMSO",5,"A","3","N2","median.norm.EXT",1.89285714285714
"927","20141028","dose",9,NA,"carmustine","250","DMSO",5,"A","3","N2","median.TOF",189
"928","20141028","dose",9,NA,"carmustine","250","DMSO",5,"A","3","N2","norm.n",24.6666666666667
"929","20141028","dose",9,NA,"carmustine","500","DMSO",5,"A","4","N2","median.EXT",473
"930","20141028","dose",9,NA,"carmustine","500","DMSO",5,"A","4","N2","median.norm.EXT",2.02857142857143
"931","20141028","dose",9,NA,"carmustine","500","DMSO",5,"A","4","N2","median.TOF",277
"932","20141028","dose",9,NA,"carmustine","500","DMSO",5,"A","4","N2","norm.n",15
"933","20141028","dose",9,NA,"carmustine","1000","DMSO",5,"A","5","N2","median.EXT",358
"934","20141028","dose",9,NA,"carmustine","1000","DMSO",5,"A","5","N2","median.norm.EXT",2.60919540229885
"935","20141028","dose",9,NA,"carmustine","1000","DMSO",5,"A","5","N2","median.TOF",122
"936","20141028","dose",9,NA,"carmustine","1000","DMSO",5,"A","5","N2","norm.n",4.33333333333333
"937","20141028","dose",9,NA,"carmustine","0","DMSO",5,"A","7","CB4856","median.EXT",622
"938","20141028","dose",9,NA,"carmustine","0","DMSO",5,"A","7","CB4856","median.norm.EXT",2.29473684210526
"939","20141028","dose",9,NA,"carmustine","0","DMSO",5,"A","7","CB4856","median.TOF",303
"940","20141028","dose",9,NA,"carmustine","0","DMSO",5,"A","7","CB4856","norm.n",90.3333333333333
"941","20141028","dose",9,NA,"carmustine","125","DMSO",5,"A","8","CB4856","median.EXT",523.5
"942","20141028","dose",9,NA,"carmustine","125","DMSO",5,"A","8","CB4856","median.norm.EXT",2.1328125
"943","20141028","dose",9,NA,"carmustine","125","DMSO",5,"A","8","CB4856","median.TOF",262.5
"944","20141028","dose",9,NA,"carmustine","125","DMSO",5,"A","8","CB4856","norm.n",80
"945","20141028","dose",9,NA,"carmustine","250","DMSO",5,"A","9","CB4856","median.EXT",351
"946","20141028","dose",9,NA,"carmustine","250","DMSO",5,"A","9","CB4856","median.norm.EXT",2.30846846846847
"947","20141028","dose",9,NA,"carmustine","250","DMSO",5,"A","9","CB4856","median.TOF",157.5
"948","20141028","dose",9,NA,"carmustine","250","DMSO",5,"A","9","CB4856","norm.n",37.3333333333333
"949","20141028","dose",9,NA,"carmustine","500","DMSO",5,"A","10","CB4856","median.EXT",186
"950","20141028","dose",9,NA,"carmustine","500","DMSO",5,"A","10","CB4856","median.norm.EXT",2.23076923076923
"951","20141028","dose",9,NA,"carmustine","500","DMSO",5,"A","10","CB4856","median.TOF",89
"952","20141028","dose",9,NA,"carmustine","500","DMSO",5,"A","10","CB4856","norm.n",8.33333333333333
"953","20141028","dose",9,NA,"carmustine","1000","DMSO",5,"A","11","CB4856","median.EXT",238
"954","20141028","dose",9,NA,"carmustine","1000","DMSO",5,"A","11","CB4856","median.norm.EXT",2.35227272727273
"955","20141028","dose",9,NA,"carmustine","1000","DMSO",5,"A","11","CB4856","median.TOF",94
"956","20141028","dose",9,NA,"carmustine","1000","DMSO",5,"A","11","CB4856","norm.n",11
"957","20141028","dose",9,NA,"carmustine","0","DMSO",5,"B","1","DL238","median.EXT",555
"958","20141028","dose",9,NA,"carmustine","0","DMSO",5,"B","1","DL238","median.norm.EXT",1.99335548172757
"959","20141028","dose",9,NA,"carmustine","0","DMSO",5,"B","1","DL238","median.TOF",276
"960","20141028","dose",9,NA,"carmustine","0","DMSO",5,"B","1","DL238","norm.n",169.666666666667
"961","20141028","dose",9,NA,"carmustine","125","DMSO",5,"B","2","DL238","median.EXT",462
"962","20141028","dose",9,NA,"carmustine","125","DMSO",5,"B","2","DL238","median.norm.EXT",2.12698412698413
"963","20141028","dose",9,NA,"carmustine","125","DMSO",5,"B","2","DL238","median.TOF",239
"964","20141028","dose",9,NA,"carmustine","125","DMSO",5,"B","2","DL238","norm.n",73.6666666666667
"965","20141028","dose",9,NA,"carmustine","250","DMSO",5,"B","3","DL238","median.EXT",283
"966","20141028","dose",9,NA,"carmustine","250","DMSO",5,"B","3","DL238","median.norm.EXT",2.59412124923454
"967","20141028","dose",9,NA,"carmustine","250","DMSO",5,"B","3","DL238","median.TOF",116
"968","20141028","dose",9,NA,"carmustine","250","DMSO",5,"B","3","DL238","norm.n",22.6666666666667
"969","20141028","dose",9,NA,"carmustine","500","DMSO",5,"B","4","DL238","median.EXT",262
"970","20141028","dose",9,NA,"carmustine","500","DMSO",5,"B","4","DL238","median.norm.EXT",2.95984848484848
"971","20141028","dose",9,NA,"carmustine","500","DMSO",5,"B","4","DL238","median.TOF",92.5
"972","20141028","dose",9,NA,"carmustine","500","DMSO",5,"B","4","DL238","norm.n",11.3333333333333
"973","20141028","dose",9,NA,"carmustine","1000","DMSO",5,"B","5","DL238","median.EXT",204
"974","20141028","dose",9,NA,"carmustine","1000","DMSO",5,"B","5","DL238","median.norm.EXT",2.55714285714286
"975","20141028","dose",9,NA,"carmustine","1000","DMSO",5,"B","5","DL238","median.TOF",75
"976","20141028","dose",9,NA,"carmustine","1000","DMSO",5,"B","5","DL238","norm.n",14.3333333333333
"977","20141028","dose",9,NA,"carmustine","0","DMSO",5,"B","7","JU258","median.EXT",918.5
"978","20141028","dose",9,NA,"carmustine","0","DMSO",5,"B","7","JU258","median.norm.EXT",2.76229460749047
"979","20141028","dose",9,NA,"carmustine","0","DMSO",5,"B","7","JU258","median.TOF",321
"980","20141028","dose",9,NA,"carmustine","0","DMSO",5,"B","7","JU258","norm.n",76.6666666666667
"981","20141028","dose",9,NA,"carmustine","125","DMSO",5,"B","8","JU258","median.EXT",453.5
